Date,Article,Detail,Ref,Qty/Pk,Price,Qty,Stock,Staff
30/05/2018 20:08,RELUDRINE TABLET,CASH,626,1,300,-1,54PCS,bello
30/05/2018 20:09,RETRAX TABLET,CASH,627,1,150,-1,26PCS,bello
30/05/2018 20:09,OSTEO TABLET,CASH,628,1,150,-1,80PCS,bello
30/05/2018 20:10,B&C CAPSULE,CASH,624,1,"1,800",-1,0PCS,bello
30/05/2018 20:10,ROBB INHALER,CASH,624,1,200,-1,17PCS,bello
30/05/2018 20:11,BECOMBION SYRUP S/S,CASH,625,1,300,-1,0PCS,bello
30/05/2018 20:11,IBUPROFEN SYRUP,CASH,625,1,250,-1,-15PCS,bello
30/05/2018 20:14,LORATYN 10,CASH,631,1,300,-1,36PCS,bello
30/05/2018 20:14,EYEDITEN,CASH,631,1,"1,500",-1,2PCS,bello
30/05/2018 20:14,TETANUS TOXOID INJECTION 0.5ML.,CASH,629,1,150,-1,9PCS,bello
30/05/2018 20:16,LORATYN 10,CASH,i631,10,300,1,37PCS,peter
30/05/2018 20:16,LORATADINE SYRUP,CASH,634,1,450,-1,17PCS,bello
30/05/2018 20:17,ANACIN TABLET,CASH,630,1,10,-3,357PCS,bello
30/05/2018 20:17,PROCOLD CAP X4,CASH,630,1,70,-1,91PCS,bello
30/05/2018 20:17,AMOKSILAV SUSPENSION (156MG),CASH,632,1,"1,500",-1,8PCS,bello
30/05/2018 20:17,NEOFYLIN SYRUP,CASH,632,1,300,-2,15PCS,bello
30/05/2018 20:17,BUNTO TONIC M/S,CASH,632,1,450,-1,4PCS,bello
30/05/2018 20:19,ZENTEL TABLET,CASH,633,1,450,-1,54PCS,bello
30/05/2018 20:19,CEFLONAC TABLET,CASH,633,1,300,-1,34PCS,bello
30/05/2018 20:19,MARC-OLIVIA ARTEMETHER 80/480,CASH,633,1,600,-1,21PCS,bello
30/05/2018 20:19,MARC-OLIVIA CIPROFLOXACIN 500MG,CASH,633,1,400,-1,58PCS,bello
30/05/2018 20:20,EBU 200,CASH,638,1,100,-2,7PCS,pharmacist
30/05/2018 20:20,D-ARTEPP 40/320,CASH,638,1,"1,000",-1,7PCS,pharmacist
30/05/2018 20:20,CEFUROXIME FIDSON 250MG,CASH,638,1,"1,300",-2,5PCS,pharmacist
30/05/2018 20:20,AVOMINE TABLET,CASH,638,1,100,-1,43PCS,pharmacist
30/05/2018 20:20,REPROFEN SYRUP,CASH,637,1,300,-3,32PCS,bello
30/05/2018 20:21,FOLIC X100,CASH,635,1,300,-1,46PCS,bello
30/05/2018 20:21,LIQUID IRON B/S,CASH,635,1,300,-1,9PCS,bello
30/05/2018 20:21,DARAVIT CAPSULE,CASH,635,1,350,-1,32PCS,bello
30/05/2018 20:22,ACTIFED TABLET,CASH,636,1,700,-1,10PCS,bello
30/05/2018 20:26,FESULF  X 100 TAB.,CASH,640,1,200,-1,60PCS,bello
30/05/2018 20:26,PRIMPEX TABLET,CASH,639,1,150,-1,42PCS,bello
30/05/2018 20:30,FESULF SACHET,CASH,642,1,20,-7,-161PCS,bello
30/05/2018 20:32,EMZOR PARACETAMOL TAB,CASH,641,1,40,-2,400sat,bello
30/05/2018 20:38,AUGMENTIN TABLET (1GM),CASH,644,2,"4,000",-2,32PCS,peter
30/05/2018 20:39,EPILIM TABLET 200MG,CASH,643,1,850,-1,36PCS,bello
30/05/2018 20:39,CAMOSUNATE TABLET (7-13),CASH,645,1,600,-1,12PCS,bello
30/05/2018 20:39,MARCFIX SUSPENSION,CASH,645,1,"2,300",-1,2PCS,bello
30/05/2018 20:39,COARTEM DS 80/480,CASH,646,1,"1,700",-1,5PCS,peter
30/05/2018 20:40,PARACETAMOL TAB (M&B) SATCHET,CASH,647,1,50,-2,137sat,peter
30/05/2018 20:45,AMPICLOX CAPSULE (BEECHAM),CASH,648,1,800,-1,42PCS,bello
30/05/2018 20:45,VITAMIN C WHITE X100,CASH,648,1,250,-1,-52PCS,bello
30/05/2018 20:45,GENTAMICIN EYE/EAR DROP HARVAD,CASH,648,1,150,-1,6PCS,bello
30/05/2018 20:47,PIRITON TABLET,CASH,649,1,50,-1,96PCS,bello
30/05/2018 20:47,CHLOROQUINE TABLET,CASH,649,1,100,-2,30PCS,bello
30/05/2018 20:48,VASOPRIN TABLET,CASH,650,1,30,-1,39PCS,bello
30/05/2018 20:48,AMLONG 10MG,CASH,650,1,250,-1,113PCS,bello
30/05/2018 20:54,JEONOL TABLET(FRANOL),CASH,652,1,50,-1,202PCS,bello
30/05/2018 20:55,RUZU BITTER 200ML,CASH,651,1,"2,000",-1,9PCS,bello
30/05/2018 20:55,ORPHENSIC TABLET X20,CASH,651,1,500,-1,14PCS,bello
30/05/2018 20:58,CALCITAB,CASH,654,1,150,-1,6PCS,bello
30/05/2018 20:58,DOLOMETA-B,CASH,654,1,150,-2,104PCS,bello
30/05/2018 21:01,COARTEM X1 GOVT,CASH,653,1,300,-1,6PCS,bello
30/05/2018 21:01,THROTAL SUSPENSION,CASH,653,1,400,-1,52PCS,bello
30/05/2018 21:01,IBUPROFEN SYRUP,CASH,653,1,250,-1,-16PCS,bello
30/05/2018 21:01,ZYNCET SYRUP,CASH,653,1,900,-1,13PCS,bello
31/05/2018 8:08,BRUSTAN N SYRUP B/S.,CASH,655,1,350,-1,0PCS,bello
31/05/2018 8:22,YTACAN CREAM,CASH,656,1,200,-1,15PCS,bello
31/05/2018 8:31,BUNTO CAPSULE,CASH,658,1,200,-1,53PCS,bello
31/05/2018 8:31,SUPER APETI CAP,CASH,658,1,100,-1,12PCS,bello
31/05/2018 8:31,OCEANIC CODLIVER OIL 300MG,CASH,658,1,250,-1,30PCS,bello
31/05/2018 8:33,VITAMIN C WHITE X100,CASH,657,1,250,-1,-53PCS,bello
31/05/2018 8:33,TUXIL-D SYRUP CHILD,CASH,657,1,350,-1,7PCS,bello
31/05/2018 8:33,CEFLONAC TABLET,CASH,660,1,300,-1,33PCS,bello
31/05/2018 8:35,BRUSTAN N SYRUP B/S.,CASH,659,1,350,-1,-1PCS,bello
31/05/2018 8:35,CATTAFED SYRUP,CASH,659,1,200,-1,17PCS,bello
31/05/2018 8:35,LUMARTEM TABLET X6,CASH,659,1,250,-1,17PCS,bello
31/05/2018 8:41,NEO MEDROL,CASH,661,1,"1,500",-1,7PCS,bello
31/05/2018 8:43,GENTAMICIN CREAM,CASH,662,1,250,-1,21PCS,bello
31/05/2018 8:43,PANDA DROP,CASH,662,1,200,-1,14PCS,bello
31/05/2018 8:43,EMZOR PARACETAMOL SYRUP,CASH,662,1,150,-1,18PCS,bello
31/05/2018 8:52,TETRACYCLINE CAPSULE,CASH,663,1,80,-1,126PCS,bello
31/05/2018 8:52,LOXAGYL TABLET (200MG),CASH,663,1,60,-1,77PCS,bello
31/05/2018 8:53,BLOOD SUGAR TEST,CASH,664,1,500,-1,-39PCS,pharmacist
31/05/2018 8:55,FLAGYL SUSPENSION(EVANS),CASH,665,1,170,-1,5PCS,bello
31/05/2018 8:58,LUMARTEM TABLET X12,CASH,666,1,250,-1,-1PCS,bello
31/05/2018 9:00,LUMARTEM TABLET X12,CASH,667,1,250,-1,-2PCS,bello
31/05/2018 9:02,ADDYZOA CAPSULE,CASH,668,1,"3,500",-1,9PCS,bello
31/05/2018 9:02,PROVIRON TABLET,CASH,668,1,"2,700",-1,6PCS,bello
31/05/2018 9:02,NATURE CARE (VITAMIN E),CASH,668,1,"3,500",-1,7PCS,bello
31/05/2018 9:02,GOKO CLEANSER,CASH,668,1,500,-1,23PCS,bello
31/05/2018 9:02,MANIX CAPSULE,CASH,668,1,"1,700",-1,13PCS,bello
31/05/2018 9:05,LOFNAC GEL,CASH,669,1,250,-2,3PCS,bello
31/05/2018 9:11,LUMARTEM TABLET X12,CASH,670,1,250,-1,-3PCS,bello
31/05/2018 9:11,DANACID TABLET,CASH,670,1,50,-2,-2PCS,bello
31/05/2018 9:11,AMOXIL CAPSULE BEECHAM(250MG),CASH,670,1,250,-2,46PCS,bello
31/05/2018 9:27,HALOPERIDOL TAB,CASH,671,1,10,-21,779PCS,bello
31/05/2018 9:44,PROMETHAZINE INJECTION,CASH,674,1,20,-2,85PCS,bello
31/05/2018 9:44,GENTAMICIN INJECTION (80MG),CASH,674,1,30,-2,78PCS,bello
31/05/2018 9:45,NIFEDINE DEXCEL TABLET,CASH,672,3,700,-3,117PCS,bello
31/05/2018 9:46,VIREST TAB (400MG),CASH,673,1,"1,000",-1,40PCS,bello
31/05/2018 9:49,NEUROVITE FORTE TABLET,CASH,675,1,750,-1,-1PCS,bello
31/05/2018 9:49,ORPHENSIC TABLET X00,CASH,675,1,250,-1,-1PCS,bello
31/05/2018 9:49,VOLTAREN 100MG ( SATCHET),CASH,675,1,"1,100",-1,33PCS,bello
31/05/2018 9:49,GAPRIL 10MG,CASH,676,1,700,-1,4PCS,bello
31/05/2018 9:49,AMLODIPINE 10MG PHARMAMAX,CASH,676,1,600,-1,17pkt,bello
31/05/2018 9:49,BLOOD SUGAR TEST,CASH,676,1,500,-1,-40PCS,bello
31/05/2018 10:03,BOSKA TABLET,CASH,678,1,250,-1,38PCS,bello
31/05/2018 10:05,TRIBOTAN BABY CREAM,CASH,677,1,550,-1,25PCS,bello
31/05/2018 10:11,CHLOROQUINE TABLET,CASH,679,1,100,-1,29PCS,bello
31/05/2018 10:11,LUMARTEM TABLET X24,CASH,679,1,500,-1,5PCS,bello
31/05/2018 10:13,CIMETIDINE 400MG,CASH,680,1,200,-1,23PCS,bello
31/05/2018 10:14,INBU 400,CASH,682,1,100,-1,25PCS,bello
31/05/2018 10:17,POSTINOR 2 TABLET,CASH,681,1,500,-1,33PCS,bello
31/05/2018 10:29,ORT POWDER,CASH,684,1,50,-1,136PCS,bello
31/05/2018 10:30,LONART DS,CASH,686,1,"1,200",-1,-12PCS,bello
31/05/2018 10:32,MARC-OLIVIA ARTEMETHER 80/480,CASH,683,1,600,-1,20PCS,bello
31/05/2018 10:32,D-KOFF SYRUP,CASH,683,1,350,-1,24PCS,bello
31/05/2018 10:32,CEFLONAC TABLET,CASH,683,1,300,-1,32PCS,bello
31/05/2018 10:32,EMMOX CAPSULE,CASH,683,1,200,-2,41PCS,bello
31/05/2018 10:32,PANADOL TABLET (ORDINARY),CASH,685,1,130,-1,110PCS,bello
31/05/2018 10:35,PYRANTRIN SYRUP,CASH,687,1,600,-1,30PCS,bello
31/05/2018 10:42,NEOFYLIN SYRUP,CASH,688,1,300,-1,14PCS,bello
31/05/2018 10:42,EMZOR PARACETAMOL SYRUP,CASH,688,1,150,-1,17PCS,bello
31/05/2018 10:42,FEROBIN PLUS SYRUP,CASH,688,1,700,-1,11PCS,bello
31/05/2018 10:53,GLANIL TABLET,CASH,689,1,150,-2,89PCS,bello
31/05/2018 10:54,ROSUDEX-10MG(ROSUVASTATIN)SAT.,CASH,690,1,"1,250",-1,1PCS,bello
31/05/2018 10:58,MOSTEN TABLET 10MG,CASH,691,1,550,-1,28PCS,bello
31/05/2018 10:58,ARTEQUICK TABLET,CASH,691,1,900,-1,74PCS,bello
31/05/2018 10:58,AUGMENTIN TABLET (1GM),CASH,691,2,"4,000",-2,30PCS,bello
31/05/2018 10:58,CEFLONAC TABLET,CASH,691,1,300,-1,31PCS,bello
31/05/2018 10:58,REALS  NIGHT  AID  TAB.,CASH,691,1,250,-1,27PCS,bello
31/05/2018 10:58,ALDOMET TABLET 250MG,CASH,691,1,600,-2,62PCS,bello
31/05/2018 10:58,NORMORETIC TABLET,CASH,691,1,170,-1,161PCS,bello
31/05/2018 11:00,VISITA PLUS CREAM,CASH,692,1,300,-1,-3PCS,bello
31/05/2018 11:03,FRANOL TABLET,CASH,695,1,200,-1,23PCS,bello
31/05/2018 11:03,PERILON TABLET,CASH,695,1,150,-1,193PCS,bello
31/05/2018 11:03,CANESTEN 100MG PESSARY,CASH,693,1,"2,840",-1,5PCS,bello
31/05/2018 11:03,MIXANAL TABLET,CASH,693,1,80,-2,67PCS,bello
31/05/2018 11:04,CARZEPIN 200MG,CASH,696,1,350,-1,108PCS,bello
31/05/2018 11:04,LORATYN 10,CASH,694,1,300,-1,36PCS,bello
31/05/2018 11:05,ELISCA EYES DROP,CASH,698,1,300,-1,11PCS,bello
31/05/2018 11:05,EYETAREN,CASH,698,1,"1,300",-1,13PCS,bello
31/05/2018 11:07,EMVIT C. DROP.,CASH,697,1,200,-1,25PCS,bello
31/05/2018 11:07,B.CO SYRUP,CASH,697,1,200,-1,-10PCS,bello
31/05/2018 11:18,ZOLAT TABLET,CASH,699,1,150,-1,73PCS,bello
31/05/2018 11:18,LOXAGYL TABLET (400MG),CASH,699,1,100,-1,109PCS,bello
31/05/2018 11:24,NORBACTIN TABLET,CASH,700,1,300,-2,0PCS,bello
31/05/2018 11:28,ZINNAT SUSPENSION 50ML,CASH,701,1,"3,300",-1,8PCS,bello
31/05/2018 11:28,MOKO CALAMINE LOTION,CASH,701,1,200,-1,-1PCS,bello
31/05/2018 11:29,DICLOMOL GEL.,CASH,702,1,250,-2,10PCS,bello
31/05/2018 11:29,DEEP RELIF  OINTMENT,CASH,702,1,200,-2,5PCS,bello
31/05/2018 11:34,SYRINGE & NEEDLE (2ML),CASH,703,1,20,-5,431PCS,bello
31/05/2018 11:36,COARTEM DS 80/480,CASH,704,1,"1,700",-1,4PCS,bello
31/05/2018 11:37,CLOFENAC SR (100MG),CASH,705,1,300,-1,36PCS,bello
31/05/2018 11:37,PROMETHAZINE INJECTION,CASH,705,10,180,-20,65PCS,bello
31/05/2018 11:37,ODOMOS (BIG SIZE),CASH,705,1,250,-1,49PCS,bello
31/05/2018 11:37,SYRINGE & NEEDLE (2ML),CASH,705,1,20,-20,411PCS,bello
31/05/2018 11:37,LEXOTAN (TALEN)3MG,CASH,705,1,500,-1,42PCS,bello
31/05/2018 11:37,FORTWIN INJECTION,CASH,705,10,"1,400",-20,46PCS,bello
31/05/2018 11:44,VASOPRIN TABLET,CASH,706,10,250,-10,329PCS,bello
31/05/2018 11:44,CYPRON CAPSULE,CASH,706,3,700,-3,23PCS,bello
31/05/2018 11:47,WELLWOMAN 70+,CASH,707,1,"3,800",-1,2PCS,bello
31/05/2018 11:47,DAONIL 5MG,CASH,710,10,"2,700",-10,73PCS,bello
31/05/2018 11:47,AZOPT EYE DROP,CASH,710,1,"5,500",-1,-1PCS,bello
31/05/2018 11:47,CARDITEL 80MG TELMISARTAN TABLET,CASH,710,1,700,-1,9PCS,bello
31/05/2018 11:47,PIONORM-30 SACHET,CASH,710,1,"1,100",-1,23PCS,bello
31/05/2018 11:47,ALDOMET TABLET 250MG,CASH,710,1,600,-1,61PCS,bello
31/05/2018 11:47,PREGASAFE CAPSULE 75 SACHET,CASH,710,1,"1,400",-1,7PCS,bello
31/05/2018 11:47,PANFOR SR 1000,CASH,710,10,"5,300",-10,42PCS,bello
31/05/2018 11:47,ACCUCHECK MACHINE(ACTIVE),CASH,710,1,"8,000",-1,3PCS,bello
31/05/2018 11:47,AMLODIPINE 10MG PHARMAMAX,CASH,710,1,600,-1,16pkt,bello
31/05/2018 11:49,VIRA CAP 20MG,CASH,708,1,300,-2,49PCS,bello
31/05/2018 11:49,PROCOLD CAP X4,CASH,709,1,70,-1,90PCS,bello
31/05/2018 11:49,ESPEN 400MG,CASH,709,1,80,-1,10PCS,bello
31/05/2018 11:50,DANACID TABLET,CASH,712,1,50,-1,-3PCS,bello
31/05/2018 11:51,BABYREX TEETHING MIXTURE,CASH,711,1,250,-1,-15PCS,bello
31/05/2018 11:51,EMVITE SYRUP,CASH,711,1,250,-1,52PCS,bello
31/05/2018 11:51,CYPRIVITE SYRUP B/S,CASH,711,1,350,-1,16PCS,bello
31/05/2018 11:51,BLOOD SUGAR TEST,CASH,713,1,500,-1,-41PCS,bello
31/05/2018 11:55,CORAVID TABLET,CASH,715,1,450,-2,20PCS,bello
31/05/2018 11:55,CEFUROXIME FIDSON 250MG,CASH,718,1,"1,300",-1,4PCS,pharmacist
31/05/2018 11:55,BECOMBION SYRUP S/S,CASH,718,1,300,-1,19PCS,pharmacist
31/05/2018 11:55,EMZOR PARACETAMOL TAB,CASH,718,1,40,-1,399sat,pharmacist
31/05/2018 11:55,COLIPAN TABLET,CASH,718,1,250,-1,65PCS,pharmacist
31/05/2018 11:55,CAMOSUNATE TABLET (7-13),CASH,718,1,600,-1,11PCS,pharmacist
31/05/2018 11:55,ARTHROTEC TABLET 75MG X100,CASH,714,1,750,-1,14PCS,bello
31/05/2018 11:55,SIRDALUD 4MG,CASH,714,1,"1,800",-1,13PCS,bello
31/05/2018 11:56,TETRACYCLINE CAPSULE,CASH,i716,10,80,1,126PCS,peter
31/05/2018 11:57,PYRANTRIN SYRUP,CASH,716,1,600,-1,29PCS,bello
31/05/2018 11:57,TETRACYCLINE CAPSULE,CASH,716,1,80,-1,125PCS,bello
31/05/2018 11:57,HYDROGEN PEROXIDE(APPACO) S/S,CASH,716,1,150,-1,28PCS,bello
31/05/2018 11:58,COLIPAN TABLET,CASH,717,1,250,-1,66PCS,bello
31/05/2018 12:06,PANADOL TABLET EXTRA,CASH,719,1,150,-1,102PCS,bello
31/05/2018 12:06,GASCOL,CASH,720,1,750,-1,10PCS,bello
31/05/2018 12:06,TENOLOL TABLET (50MG),CASH,720,1,550,-1,556PCS,bello
31/05/2018 12:10,B.COMPLEX INJECTION,CASH,721,1,100,-2,156PCS,bello
31/05/2018 12:10,PARACETAMOL INJECTION (VIAL) 15ML,CASH,721,1,200,-1,8PCS,bello
31/05/2018 12:10,SYRINGE & NEEDLE (5ML),CASH,721,1,20,-5,552PCS,bello
31/05/2018 12:10,DIAZEPAM INJECTION,CASH,721,1,100,-2,48PCS,bello
31/05/2018 12:10,CHLOROQUINE INJECTION (VIAL),CASH,721,1,250,-1,115PCS,bello
31/05/2018 12:11,CALCIMAX CAPLET,CASH,722,1,350,-1,13PCS,pharmacist
31/05/2018 12:12,PARACETAMOL SYRUP (M&B),CASH,724,1,200,-1,21PCS,bello
31/05/2018 12:15,OXYTOCIN INJECTION,CASH,723,1,60,-2,134PCS,bello
31/05/2018 12:16,LOFNAC  PLUS.  TAB.,CASH,725,1,100,-1,96PCS,bello
31/05/2018 12:18,ORT POWDER,CASH,726,1,50,-1,135PCS,bello
31/05/2018 12:21,POLYGYNAX VIGINAL CAPSULE SACHET,CASH,727,1,"2,000",-1,11PCS,pharmacist
31/05/2018 12:21,FLUCAMED 50MG X10,CASH,727,1,"1,000",-1,6PCS,pharmacist
31/05/2018 12:21,TINIZOLE TAB.,CASH,727,1,100,-1,28PCS,pharmacist
31/05/2018 12:21,LOXAGYL TABLET (200MG),CASH,727,1,60,-2,75PCS,pharmacist
31/05/2018 12:21,LORATYN 10,CASH,727,1,300,-1,35PCS,pharmacist
31/05/2018 12:27,INDOCID CAPSULE,CASH,728,1,40,-1,121PCS,bello
31/05/2018 12:31,GLUCOPHAGE 1000MG,CASH,729,1,"1,350",-1,13SAT,bello
31/05/2018 12:32,PREDILIN TABLET,CASH,730,1,50,-1,234PCS,bello
31/05/2018 12:43,CATAFLAM TAB (SACHETS),CASH,732,1,700,-2,44PCS,pharmacist
31/05/2018 12:43,ORHEPTAL TONIC B/S,CASH,732,1,"1,100",-1,5PCS,pharmacist
31/05/2018 12:43,NEUROBION TABLET,CASH,732,1,"1,350",-1,10PCS,pharmacist
31/05/2018 12:46,EMZOR PARACETAMOL SYRUP,CASH,731,1,150,-1,16PCS,bello
31/05/2018 12:46,ALLERGIN SYRUP,CASH,731,1,250,-1,26PCS,bello
31/05/2018 12:46,LORATYN 10,CASH,731,1,300,-1,34PCS,bello
31/05/2018 12:46,IBUPROFEN SYRUP,CASH,731,1,250,-1,-17PCS,bello
31/05/2018 12:48,CANNON EXTRA,CASH,733,1,200,-1,1PCS,bello
31/05/2018 12:49,BONABABE TEETHING MIXTURE,CASH,734,1,200,-1,21PCS,bello
31/05/2018 12:49,PRIMPEX SYRUP,CASH,734,1,350,-1,16PCS,bello
31/05/2018 12:50,LOFNAC  PLUS.  TAB.,CASH,735,1,100,-3,93PCS,bello
31/05/2018 12:52,DAONIL 5MG,CASH,736,1,300,-1,72PCS,bello
31/05/2018 12:52,NEUROTEX FORTE,CASH,736,1,550,-2,38PCS,bello
31/05/2018 12:55,COTTON WOOL 250MG,CASH,737,1,150,-1,48PCS,bello
31/05/2018 12:56,VITAMIN C WHITE X100,CASH,738,1,250,-1,-54PCS,bello
31/05/2018 12:56,RGI TRAMADOL,CASH,738,1,100,-1,76PCS,bello
31/05/2018 12:58,50% DESXTROSE WATER,CASH,739,1,200,-2,-3PCS,bello
31/05/2018 12:58,SODIUM BICARBONATE INJECTION,CASH,739,1,850,-5,16PCS,bello
31/05/2018 12:58,POTASSIUM  CHLORIDE  INJ.,CASH,739,1,750,-2,16PCS,bello
31/05/2018 12:58,GIVING SET,CASH,739,1,40,-5,134PCS,bello
31/05/2018 12:58,CANULA (YELLOW),CASH,739,1,80,-10,47PCS,bello
31/05/2018 12:58,BABY BURETTE GIVING SET .,CASH,739,1,"1,100",-4,6PCS,bello
31/05/2018 12:58,GENTAMICIN INJECTION (80MG),CASH,739,10,200,-20,58PCS,bello
31/05/2018 12:58,TAXIM 1G,CASH,739,1,700,-2,4PCS,bello
31/05/2018 12:58,FEEDING TUBE SIZE 5,CASH,739,1,300,-5,0PCS,bello
31/05/2018 13:01,ADULT PAMPERS,CASH,740,1,"3,000",-1,6PCS,bello
31/05/2018 13:01,C.A.C 1000,CASH,740,1,"1,800",-1,2PCS,bello
31/05/2018 13:05,GLUCOPHAGE 1000MG,CASH,741,2,"2,250",-4,9SAT,kayode
31/05/2018 13:06,CLARICIN TABLET,CASH,742,1,"1,100",-2,5PCS,bello
31/05/2018 13:06,NORMORETIC TABLET,CASH,742,1,170,-2,159PCS,bello
31/05/2018 13:06,AMOXIL MINI PACK (500MG) X 12,CASH,742,1,600,-3,6PCS,bello
31/05/2018 13:06,OMEFAST TABLET 20MG,CASH,742,1,550,-2,8PCS,bello
31/05/2018 13:06,ZENTEL TABLET,CASH,742,1,400,-3,51PCS,bello
31/05/2018 13:09,ANOROL TABLET,CASH,744,1,200,-2,25PCS,pharmacist
31/05/2018 13:09,GESTID SUSPENSION B/S,CASH,744,1,600,-1,-4PCS,pharmacist
31/05/2018 13:09,AMOXIL CAPSULES (UNBRANDED),CASH,744,1,150,-2,116PCS,pharmacist
31/05/2018 13:09,MEPRASIL TABLET 20MG,CASH,744,1,650,-1,-5PCS,pharmacist
31/05/2018 13:11,CEFUROXIME FIDSON SYRUP,CASH,743,1,"1,500",-1,2PCS,bello
31/05/2018 13:11,EMZOR PARACETAMOL SYRUP,CASH,743,1,150,-1,15PCS,bello
31/05/2018 13:11,P-ALAXIN SUSPENSION,CASH,743,1,750,-1,14PCS,bello
31/05/2018 13:11,ELISCA EYES DROP,CASH,743,1,300,-1,10PCS,bello
31/05/2018 13:13,DOXYCYCLINE (GENEITH),CASH,746,1,100,-1,4PCS,bello
31/05/2018 13:14,DAONIL 5MG,CASH,745,1,300,-1,71PCS,bello
31/05/2018 13:14,DIABETMIN TABLET,CASH,745,1,200,-2,61PCS,bello
31/05/2018 13:15,ROBB INHALER,CASH,747,1,200,-1,16PCS,bello
31/05/2018 13:23,PARACETAMOL TAB (M&B) SATCHET,CASH,748,1,50,-1,136sat,bello
31/05/2018 13:34,CHEMIRON TONIC,CASH,750,1,400,-1,7PCS,bello
31/05/2018 13:34,BISOPROLOL 2.5MG SANDOZ,CASH,749,1,450,-2,3PCS,kayode
31/05/2018 13:36,RAMITACE TABLET 5MG SACHET,CASH,751,1,400,-2,27PCS,bello
31/05/2018 13:38,FELVIN CAPSULE,CASH,752,1,70,-1,46PCS,bello
31/05/2018 13:38,TETRACYCLINE CAPSULE,CASH,752,1,80,-1,125PCS,bello
31/05/2018 13:46,JEONOL TABLET(FRANOL),CASH,755,1,50,-2,200PCS,bello
31/05/2018 13:46,PREDILIN TABLET,CASH,755,1,50,-1,233PCS,bello
31/05/2018 13:47,AMATEM FORTE SOFT GEL TABLET,CASH,753,1,"1,100",-1,18PCS,bello
31/05/2018 13:48,PIRITON TABLET,CASH,754,1,50,-1,95PCS,bello
31/05/2018 13:48,FRANOL TABLET,CASH,754,1,200,-1,22PCS,bello
31/05/2018 13:49,BABYREX TEETHING MIXTURE,CASH,757,1,250,-1,-16PCS,pharmacist
31/05/2018 13:49,CEFLONAC TABLET,CASH,757,1,300,-1,30PCS,pharmacist
31/05/2018 13:49,AMPICLOX CAPSULE (BEECHAM),CASH,757,1,800,-2,40PCS,pharmacist
31/05/2018 13:52,VITAMIN C WHITE X100,CASH,756,1,250,-1,-55PCS,bello
31/05/2018 13:52,AUGMENTIN TABLET (1GM),CASH,756,2,"4,000",-2,28PCS,bello
31/05/2018 13:52,CLOFENAC SR (100MG),CASH,756,1,300,-1,35PCS,bello
31/05/2018 13:55,SYRINGE & NEEDLE (5ML),CASH,758,1,20,-3,549PCS,bello
31/05/2018 13:55,PENICILLIN EYE OINTMENT,CASH,758,1,200,-1,6PCS,bello
31/05/2018 13:55,NORMAL SALINE DRIP,CASH,758,1,200,-1,40PCS,bello
31/05/2018 13:55,ZINNAT SUSPENSION 50ML,CASH,758,1,"3,300",-1,7PCS,bello
31/05/2018 14:01,OLFEN 50,CASH,759,1,"1,300",-1,4PCS,bello
31/05/2018 14:01,VITAMIN C WHITE X100,CASH,759,1,250,-1,-56PCS,bello
31/05/2018 14:07,YEAST TAB  BY X100,CASH,760,1,250,-1,41PCS,bello
31/05/2018 14:07,FINSTAL 5  SAT.,CASH,760,2,"2,600",-2,34PCS,bello
31/05/2018 14:11,OCULLERG EYE DROP,CASH,761,1,600,-1,19PCS,bello
31/05/2018 14:19,COFLIN SYRUP,CASH,762,1,250,-1,28PCS,bello
31/05/2018 14:22,ABF CREAM,CASH,764,1,200,-1,28PCS,bello
31/05/2018 14:22,LINCOMYCIN 500MG CAPSULE,CASH,764,1,400,-1,29PCS,bello
31/05/2018 14:25,ALABUKUN POWDER,CASH,766,10,550,-10,4551,bello
31/05/2018 14:25,AMALAR TABLET,CASH,766,1,150,-1,113PCS,bello
31/05/2018 14:25,CAMOSUNATE TABLET (7-13),CASH,763,1,600,-1,10PCS,bello
31/05/2018 14:27,EMZOR PARACETAMOL TAB,CASH,765,1,40,-2,397sat,bello
31/05/2018 14:33,ZINNAT SUSPENSION 50ML,CASH,767,1,"3,300",-1,6PCS,bello
31/05/2018 14:42,PENICILLIN EYE OINTMENT,CASH,i758,0,200,1,7PCS,peter
31/05/2018 14:45,LAGATIL TAB X1000,CASH,768,1,10,-50,1451PCS,bello
31/05/2018 14:47,DAFLON TABLET X15,CASH,770,1,"1,700",-1,4PCS,peter
31/05/2018 14:51,DANACID TABLET,CASH,769,1,50,-1,-4PCS,bello
31/05/2018 14:53,MOSEGOR TAB,CASH,771,1,"1,100",-1,3PCS,bello
31/05/2018 14:53,ASTYMIN SYRUP B/S,CASH,771,1,"1,500",-1,7PCS,bello
31/05/2018 14:57,MOSEGOR TAB,CASH,772,1,"1,100",-1,2PCS,bello
31/05/2018 15:00,DICLOMOL GEL.,CASH,773,1,250,-1,9PCS,bello
31/05/2018 15:00,PECTOL LOZENGES,CASH,775,1,50,-2,97PCS,bello
31/05/2018 15:02,LOZATAN 50MG,CASH,777,3,"2,300",-3,21PCS,pharmacist
31/05/2018 15:02,BROOKS HONEY 75CL,CASH,774,1,"1,800",-1,3PCS,bello
31/05/2018 15:03,DE DEON B/S,CASH,779,1,"1,500",-1,11PCS,bello
31/05/2018 15:04,RAMITACE TABLET 5MG SACHET,CASH,776,3,"1,300",-3,24PCS,bello
31/05/2018 15:06,ROBB INHALER,CASH,778,1,200,-1,15PCS,bello
